model,dataset,experiment_name,perturbation,dose,DEGs,r2mean,r2mean_top20,r2mean_top100,r2mean_all_boostrap_mean,r2mean_top20_boostrap_mean,r2mean_top100_boostrap_mean,cell_type_test,average_mean_expressed_diff,average_fractions_diff,average_mean_degs20_diff,average_mean_degs100_diff,edistance,wasserstein,euclidean,mean_pairwise,mmd
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,3.0,5,0.962,0.953,0.941,0.9629837642722832,0.9706310991538656,0.9529213182987704,Endothelial Cells,0.903196,0.799441678581937,0.67719924,0.74645096,1.875508370790017,0.9940274420688472,1.369492,0.9802831,1.8755080976677965
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,0.3,1,0.992,0.992,0.996,0.9910692653512776,0.9954840597372878,0.9914405343457092,Stellate Cells,0.885372,0.7385282474816054,0.7326321,0.7885102,2.8949914393948126,1.1480786695937208,1.7014676,1.0427251,2.8949915051345934
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,10.0,1,0.889,0.861,0.931,0.8855848658092066,0.9358103308460528,0.8632804933042045,Portal Fibroblasts,0.8423279,0.8279953591989986,0.7579533,0.76322585,1.2553936315426606,0.951631093835872,1.1204435,0.9779992,1.2553936799473784
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,10.0,8,0.933,0.927,0.945,0.9320917637662568,0.9598274690091592,0.9129098313331714,Cholangiocytes,0.87426335,0.7778609406763999,0.62036985,0.77245665,0.7159233332441521,0.924287786899922,0.84612274,0.93841386,0.7159232780655668
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,10.0,11,0.962,0.931,0.953,0.9629553739092526,0.9548828909690238,0.9308770733292856,Endothelial Cells,0.9087298,0.8273906886805041,0.63277566,0.7698969,0.5935209446882737,0.9714595522742696,0.77040356,0.9906222,0.5935209220467654
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,1.0,5,0.945,0.937,0.951,0.945076077427635,0.9524495217456156,0.9522273909531402,Hepatocytes - central,0.9076345,0.6851101977559491,0.5634655,0.6026905,8.475361131428901,1.842577309849723,2.911249,1.0768706,8.475374052859522
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,30.0,1,0.85,0.808,0.702,0.8476760157218318,0.7674517577375473,0.8030245072108549,Portal Fibroblasts,0.80645615,0.7822909309239289,0.6614015,0.6405003,1.0476051271208546,0.8200881905363795,1.0235261,0.9032417,1.0476051850661656
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,1.0,1,0.984,0.976,0.99,0.9845262309946666,0.9920796414891592,0.9769784431204056,Stellate Cells,0.8761651,0.7622560855807876,0.64775807,0.7542257,2.1101771947257904,1.092575705163002,1.4526446,1.0134043,2.1101767681211685
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,10.0,46,0.925,0.899,0.945,0.925006797943285,0.9450938564311744,0.8737066706823867,Hepatocytes - portal,0.8974956,0.7518206067630427,0.2599306,0.4610387,0.3081554980749803,0.5937015701890102,0.55511796,0.7806929,0.3081558537697608
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,30.0,8,0.843,0.726,0.415,0.8429094957132094,0.7184580186353208,0.7117493558282563,Endothelial Cells,0.8853029,0.7924075693890446,0.6184009,0.6958785,1.9132865035763056,1.5457393997844882,1.383215,1.2094489,1.9132875331266497
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,30.0,8,0.872,0.658,0.325,0.8714347763524948,0.6662752107299774,0.6133757705327332,Cholangiocytes,0.8521895,0.7359592169558444,0.6857524,0.7625368,0.8820925331246405,0.8949382507013828,0.9391976,0.9363166,0.8820926872553883
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,3.0,2,0.953,0.951,0.96,0.9523859831401988,0.98164347288347,0.947747044003239,Stellate Cells,0.86901474,0.8107464413439971,0.693135,0.73223794,1.0176226638930397,0.8920392789278123,1.008773,0.95135003,1.0176226672775317
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,3.0,13,0.929,0.956,0.96,0.928242164457714,0.9609771115638496,0.9541111521940536,Hepatocytes - central,0.9016657,0.7198015063408112,0.52126396,0.5481546,1.6552878508199629,1.3138860680133295,1.2865807,0.98188406,1.6552882343110078
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,30.0,50,0.939,0.895,0.953,0.9386302692857506,0.9535710852569916,0.8918523085529954,Hepatocytes - portal,0.88565415,0.7588412948862673,0.1553197,0.33590275,0.1251698582983195,0.6197749856969127,0.3537933,0.7301392,0.125170000696777
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,10.0,3,0.722,0.78,0.908,0.7221324557157476,0.8941530614843074,0.7147930222947515,Stellate Cells,0.8849375,0.8263803379471057,0.7061826,0.7439173,0.9915389171933588,0.9973233247124624,0.9957602,0.99589896,0.9915393117441392
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,30.0,3,0.466,0.214,0.096,0.4665950306467952,0.025971015957573,0.1630778403297201,Stellate Cells,0.8617596,0.8057462844980766,0.8237562,0.7496096,1.096568058496585,1.1203077026550858,1.047172,1.0564823,1.0965682405711763
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,10.0,30,0.937,0.949,0.958,0.9369140679167308,0.9626311327498098,0.9431279459623046,Hepatocytes - central,0.88552916,0.7651203169473957,0.3596219,0.5001166,0.3444868748864449,0.6152085246949758,0.58692986,0.7806206,0.3444870851807626
VidrMultiplePipeline,NaultMultiplePipeline_NaultLiverTissuePipeline,,tcdd,30.0,31,0.935,0.947,0.984,0.9358656828742624,0.9549514894500046,0.9457812621159054,Hepatocytes - central,0.86207193,0.7814824863592126,0.29189602,0.43141273,0.1987730897435839,0.4772069020475684,0.44583935,0.70173985,0.1987729895593819
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.986,0.986,0.98,0.9854178766885217,0.9820672283064767,0.9839657333084112,Hepatocytes - portal,0.9003083,0.6803304256577725,0.37474713,0.51106733,1.8925691787902017,1.2260789012085742,1.3757056,0.98249006,1.8925687017050428
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.982,0.986,0.986,0.9822796264135764,0.9824419551715118,0.9839602880603272,Endothelial Cells,0.9041748,0.7202321069792844,0.5267408,0.6152633,3.1866939644288808,1.1263303142495302,1.7851318,1.0370092,3.1866940402021218
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.986,0.988,0.976,0.9864339818943028,0.9683670214462992,0.983026965146405,Stellate Cells,0.87459797,0.7074681165040083,0.46594492,0.55524194,3.82515805241904,1.076882634285989,1.9558012,0.98517275,3.8251570474396086
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.03,0,0.984,0.98,0.986,0.9849198821528704,0.9866104506748165,0.9791714138967996,Hepatocytes - central,0.8845555,0.6848093273423554,0.35046402,0.44951245,0.8753579569688297,0.9835528821654757,0.93560535,0.9119123,0.8753581917485459
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,3.0,16,0.982,0.982,0.98,0.9820737467332464,0.9759938850047104,0.9793324396495048,Hepatocytes - central,0.90019023,0.6890103275725643,0.36518475,0.45757648,0.187818632168148,0.5789468825113006,0.4333801,0.748446,0.1878187741854641
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.03,1,0.982,0.976,0.986,0.9817388704633792,0.9802410832758054,0.97242455993682,Stellate Cells,0.88151413,0.7111785962337981,0.5669321,0.63690186,1.1627777903218006,1.0118859085685283,1.0783211,0.96895796,1.1627778976996448
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.1,0,0.976,0.98,0.98,0.9767241971267516,0.9700192676117328,0.9690401400284872,Endothelial Cells,0.91453105,0.7408843242804043,0.6640926,0.72042686,1.387915426406507,1.0405806755189886,1.1780982,1.0020034,1.387914847304151
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.1,1,0.982,0.98,0.945,0.982343746206188,0.942844796769509,0.9788657880843308,Hepatocytes - central,0.8963263,0.672620872657,0.5995199,0.5349202,1.856450690361948,1.3245266708175618,1.3625156,1.0191753,1.856450373597303
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.01,0,0.982,0.978,0.97,0.9818757343005656,0.9739855650860416,0.9763950201454764,Hepatocytes - portal,0.8977215,0.6692357249178189,0.35852873,0.5005161,1.7257353456824105,1.247851314144886,1.3136723,0.9873795,1.7257367858279455
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.01,2,0.941,0.958,0.935,0.934427879337085,0.913218187674252,0.941806282981956,Portal Fibroblasts,0.8380805,0.7226505445431761,0.6224135,0.77283555,3.0438466079855138,1.008089744530137,1.7446624,1.0057377,3.0438467051974567
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,1.0,0,0.978,0.974,0.976,0.9777717860011272,0.981833543045458,0.9734086805150258,Endothelial Cells,0.91779655,0.706387818126942,0.7087748,0.7580269,2.3184159252455814,1.1166044771731158,1.5226344,1.0265343,2.3184171827787545
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.01,0,0.976,0.982,0.98,0.9767226506689898,0.9811958441602376,0.9794884114079856,Hepatocytes - central,0.8833974,0.6738626207323368,0.3366532,0.5210222,1.7984803720139275,1.234997376588635,1.3410748,0.9823243,1.7984810396516295
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,30.0,3,0.508,0.355,0.137,0.5084960819257667,0.2189953960389207,0.2149116306627425,Endothelial Cells,0.9047591,0.7755709147419412,0.7629823,0.7934957,1.3648812164625508,1.3342973286293038,1.1682813,1.1516594,1.364881280613393
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,1.0,2,0.96,0.958,0.97,0.9566269567953156,0.9562582881006254,0.9607367962139088,Cholangiocytes,0.8731458,0.722579414893617,0.5581778,0.77116776,0.9724920322238796,1.0024658396106318,0.98615026,0.9967332,0.972492034780525
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,1.0,26,0.988,0.99,0.992,0.9876113754387345,0.9901619195500956,0.9874724402042854,Hepatocytes - portal,0.9124171,0.7005143495908631,0.4289979,0.5450748,0.3041211180758962,1.027448152982369,0.5514715,0.9378991,0.3041205746732213
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,1.0,1,0.988,0.982,0.99,0.9869759936005518,0.9876708727194956,0.975656901276649,Stellate Cells,0.8821435,0.7087707352403205,0.5120165,0.705971,0.8133780521126623,0.9972359958216584,0.9018747,0.9828213,0.8133780679417189
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,3.0,5,0.978,0.978,0.974,0.9778372430426572,0.9863779930141392,0.9774275261476956,Endothelial Cells,0.9104082,0.7402655714249343,0.6323706,0.73306817,0.7556246701219297,0.8689526165759148,0.8692665,0.93585163,0.7556243230687795
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.1,0,0.956,0.956,0.96,0.9524514302960227,0.8657664699932697,0.92958448195969,Portal Fibroblasts,0.8735397,0.7157278347274131,0.81082755,0.8509912,1.765929188599106,1.0635623117131536,1.3288829,1.0269046,1.7659291884030788
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,3.0,3,0.956,0.978,0.984,0.952981192210453,0.9878963947380416,0.970273855241254,Cholangiocytes,0.8771757,0.7261740404963306,0.4777336,0.70568335,0.7068544039293402,0.8230492447576349,0.8407463,0.90928406,0.7068543280710335
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.03,1,0.955,0.976,0.994,0.9515867602660624,0.9821360758550272,0.9590706622437984,Cholangiocytes,0.8749038,0.7275067567216634,0.73670614,0.82301855,1.3073659792957728,0.8732140412322522,1.1434008,0.9291912,1.307365932104307
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,3.0,1,0.949,0.966,0.982,0.9460707846997216,0.9808253875718732,0.9547630670632696,Portal Fibroblasts,0.87672985,0.7539887590176598,0.6217309,0.79980356,0.9329556804919796,0.8701105610628213,0.9658962,0.9389726,0.9329556389658648
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,10.0,49,0.96,0.947,0.939,0.961317415964672,0.9388677883050284,0.9378864405659024,Hepatocytes - portal,0.9044191,0.706525483494926,0.2049186,0.42041588,0.1448208402533252,0.3822708239064477,0.3805535,0.65991396,0.1448206941513614
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.3,1,0.982,0.988,0.996,0.9826223091630152,0.9968290539476248,0.9846136249844788,Hepatocytes - portal,0.92109025,0.6726102333382179,0.50955296,0.6352978,1.1538511708825725,1.5180240145412156,1.0741751,1.0799714,1.1538507006258545
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,30.0,10,0.699,0.75,0.865,0.6989827040411896,0.8825420804667636,0.742607027575339,Hepatocytes - central,0.7844822,0.7728259755125105,0.58804786,0.57452804,0.727366097933425,0.8535326431420105,0.8528567,0.91736287,0.7273659988508514
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.964,0.966,0.976,0.9636983533330932,0.9729241119184728,0.964890541926293,Macrophage,0.9171156,0.7129424194870484,0.7919406,0.84250075,3.084694788610544,1.7093448661404476,1.7563299,1.1109821,3.0846950577580565
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,30.0,6,0.857,0.643,0.521,0.8570642167153427,0.6148238535039471,0.6459427516961783,Stellate Cells,0.83512497,0.7141166943707532,0.7168066,0.64033175,1.289911200063013,1.2654321624575204,1.1357424,1.1015605,1.2899114298003451
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.956,0.976,0.972,0.9540646201257932,0.960173139790266,0.974144036447236,Cholangiocytes,0.86900294,0.7339436211681791,0.8161373,0.83537894,2.455292703031905,1.0371277160025083,1.5669373,1.0030414,2.455292924283388
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.03,8,0.99,0.988,0.992,0.989965283928717,0.9893282593381468,0.9861445561026908,Hepatocytes - portal,0.9035429,0.6509233069822689,0.298921,0.44314334,0.6553163143613656,1.031110746415017,0.8095159,0.9277039,0.6553166152577128
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,10.0,17,0.906,0.897,0.945,0.905468891214814,0.898819346819019,0.8530618080403398,Cholangiocytes,0.8912402,0.7508677919777299,0.4231473,0.6904787,0.5387595885828237,0.8129101094670768,0.7340024,0.8927474,0.5387595607158127
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,3.0,0,0.974,0.974,0.982,0.9737311695067212,0.9913736571753128,0.973667483309643,Stellate Cells,0.88340837,0.714583308583554,0.7112395,0.75405777,1.2441898787496923,0.8978299759532643,1.1154325,0.96092355,1.2441899011667736
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.949,0.972,0.978,0.9465067788110096,0.9511812110190532,0.9590312659998648,T Cells,0.90344334,0.7329111374778561,0.7700756,0.8282341,3.0431501280180098,1.2367667602264716,1.7444628,1.0626707,3.043150127589864
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.01,0,0.978,0.984,0.974,0.976927169525412,0.9697709769253684,0.9733130218499052,Stellate Cells,0.87956387,0.7084835592930011,0.49973965,0.57992136,2.1653450903523503,1.1035532947378024,1.4715108,0.99840486,2.165345131346532
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,30.0,4,0.814,0.728,0.48,0.8101682481267879,0.6330698358235911,0.7206121199492178,Portal Fibroblasts,0.8111549,0.743756875546488,0.6248051,0.6300404,1.0327595217620402,0.8359992320742083,1.0162479,0.9136914,1.0327596164360042
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,10.0,6,0.941,0.861,0.918,0.9416329101555,0.9089334958427904,0.8567295474978418,Stellate Cells,0.885159,0.7122532082112213,0.57250106,0.67327327,1.1555871482483235,1.097920679978163,1.0749816,1.017533,1.1555872694092864
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.982,0.986,0.988,0.981654123862173,0.9876247068782956,0.9856595453589564,Hepatocytes - central,0.8847528,0.7032832714963171,0.3627159,0.5304681,1.7638723672964032,1.2290720277667275,1.3281089,0.9759264,1.7638730348461045
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,0,0.943,0.964,0.949,0.9365846562797384,0.9254047726645248,0.9461403924701812,Portal Fibroblasts,0.83588266,0.7163318202047174,0.63324755,0.78081095,4.682726097088375,1.0231264518774403,2.1639605,1.0123525,4.682726571760667
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,10.0,3,0.918,0.906,0.976,0.915143431640126,0.9634174650222256,0.8896579238245644,Portal Fibroblasts,0.87155044,0.741521135789279,0.58649427,0.70564574,0.7944009231343411,0.8677906841461778,0.8912918,0.942358,0.7944009027988482
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,2,0.951,0.968,0.958,0.9462815994348313,0.9287431897714332,0.953925477162084,B Cells,0.88698155,0.6969162189849816,0.8403398,0.8621831,2.1393586265185216,1.1648673665576528,1.4626547,1.050917,2.139358471004441
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.03,4,0.943,0.922,0.789,0.9385953450851588,0.7539151026609902,0.9078072249690584,Portal Fibroblasts,0.86350214,0.7300260684477354,0.6766878,0.79885536,1.4431739802184769,0.92038332243202,1.2013217,0.9611564,1.4431739265021568
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,10.0,4,0.943,0.955,0.978,0.943291847264275,0.97847811862292,0.9463332828352096,Endothelial Cells,0.9182185,0.7832722054957916,0.6373903,0.7769233,0.5636094043228304,0.8603736746680436,0.75073874,0.9471877,0.563609207337569
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.3,2,0.97,0.992,0.968,0.967109845552375,0.9949717388671168,0.989336903252198,Cholangiocytes,0.89144164,0.7344244360555223,0.7557068,0.8273842,1.3646350008102308,1.0909470763189215,1.1681758,1.0399258,1.3646349921359735
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.01,0,0.986,0.984,0.986,0.9854113709401052,0.981527244889048,0.9824145542665802,Endothelial Cells,0.90155244,0.7187677474206282,0.5001935,0.5890071,3.4449932462567183,1.0800634793871633,1.8560694,1.0175068,3.4449937671103057
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.01,2,0.951,0.96,0.947,0.9470902004693772,0.910282778586882,0.9657430660526274,Cholangiocytes,0.8702775,0.736846843205575,0.7917859,0.82402146,1.7602529828320328,1.0183639682454504,1.3267455,0.9970039,1.7602528793802603
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.1,0,0.984,0.982,0.994,0.9841846708599682,0.9896603155479248,0.9816495690524708,Stellate Cells,0.88795745,0.6995601174843652,0.7445112,0.76086307,1.3295839432988543,1.0125318958980418,1.1530756,1.0071601,1.329584126432878
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.03,0,0.988,0.99,0.992,0.988782608092899,0.9918315910607696,0.9894322757764662,Endothelial Cells,0.91204256,0.7252942785657625,0.6183732,0.69163495,1.5999005772292094,1.0139886532065412,1.2648712,0.9821123,1.5999008586398018
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,30.0,11,0.774,0.482,0.092,0.7736684149441482,0.43771877302586,0.3975313024984265,Cholangiocytes,0.84110206,0.739583447639231,0.6549654,0.7227966,0.8342976965284731,0.8633602090799811,0.9133986,0.92516965,0.8342977475745667
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.3,4,0.949,0.97,0.924,0.9416239906013708,0.9856684650672136,0.9677491302782326,Portal Fibroblasts,0.856695,0.7259287437603994,0.7982896,0.8604083,2.470445835151863,1.2058408262213194,1.5717652,1.0933785,2.470445842000672
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.1,5,0.964,0.968,0.939,0.9625956193298972,0.9941210084334092,0.9828097883193035,Cholangiocytes,0.8798326,0.7580365804950215,0.8156592,0.87259704,1.445918004102236,0.9423001604344786,1.2024636,0.9641056,1.4459179944967422
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,1.0,1,0.937,0.97,0.947,0.927043869294543,0.9136160242631056,0.9647935259170062,Portal Fibroblasts,0.8487473,0.7233265889772715,0.6544398,0.76391405,1.4802873902102438,0.9555314158556502,1.2166704,0.9831061,1.4802872241296507
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.3,1,0.978,0.968,0.99,0.9774932521778976,0.969719616519104,0.9578153660977456,Stellate Cells,0.89091456,0.7356776998335237,0.6994706,0.7800132,0.9945303583701214,1.0865754935913745,0.99726087,1.0216851,0.9945303515029462
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,0,0.99,0.992,0.998,0.9893680863787904,0.997211451548489,0.9906508097277542,Endothelial Cells,0.90661263,0.7407380245620161,0.57965386,0.6692222,1.5102261248320006,1.0038153389319795,1.2289121,0.9746265,1.5102259313159525
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,1,0.766,0.604,0.441,0.7556755150047185,0.3791894401911231,0.5217229813163322,Subtype 1,0.85705465,0.7155399959075097,0.7890359,0.835592,4.084748465765381,1.8346572803727164,2.0210757,1.2683907,4.084748476891759
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,30.0,17,0.794,0.78,0.874,0.793456902254932,0.8712394219513542,0.7737675035110492,Hepatocytes - portal,0.8374009,0.7629293805383314,0.4683272,0.5334504,0.4986621805201689,0.9298912884110055,0.70616007,0.96068174,0.4986620286927202
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,0,0.988,0.992,0.996,0.988585337725628,0.9958884910158944,0.9932739987045036,Stellate Cells,0.8752274,0.709306323213005,0.6020454,0.64260507,2.779761893603901,1.042679490981328,1.6672623,0.97832406,2.779762688957462
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.01,2,0.889,0.956,0.976,0.8719260612655337,0.8179701965831768,0.8942567836012061,Neutrophils,0.7364365,0.7171163128277274,0.6159411,0.71760076,3.0849553293870686,1.066282735545956,1.7564038,0.9993685,3.0849550135614363
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,1.0,7,0.98,0.972,0.98,0.9795817517963477,0.9723975429167564,0.977923687855355,Hepatocytes - central,0.8943593,0.6957038735755355,0.3442349,0.4950681,0.5518799112784352,1.0160465148757292,0.7428863,0.9100407,0.5518804010698808
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.3,0,0.978,0.976,0.992,0.9786896384219708,0.9867781228372208,0.9816193343855178,Endothelial Cells,0.9165578,0.7393157696108006,0.6721281,0.74716914,1.3311756808545063,1.156950859740587,1.1537665,1.0541533,1.33117540664169
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,1,0.992,0.992,0.994,0.9912742952189574,0.9928811965583608,0.990492023059741,Hepatocytes - portal,0.9019883,0.6799907383737984,0.30192605,0.45657936,0.4763300773957016,0.9743223480520856,0.6901667,0.9169427,0.4763308727615627
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,3,0.968,0.986,0.998,0.964490307332641,0.9922922713256688,0.9820682816500286,Cholangiocytes,0.87328964,0.708157757007166,0.75898945,0.8296962,1.5288543367723024,0.885699540075238,1.2364686,0.9340116,1.528854537064238
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,1,0.759,0.21,0.003,0.753958736384685,0.0096277154588191,0.8472823598385456,Neutrophils,0.8815202,0.7170520487491503,0.93271,0.92274636,5.578035591755924,3.7905333176141713,2.3617866,1.7767699,5.578035361774513
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,0,0.982,0.992,0.996,0.9820891110740416,0.9947915112681792,0.993031500868628,Macrophage,0.9313479,0.7139803951897457,0.45294166,0.76042277,0.7026244243773575,1.2529797483496627,0.83822733,0.98594207,0.7026242190732711
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,10.0,22,0.951,0.955,0.962,0.9508092714920297,0.9566609693507644,0.9518066074617728,Hepatocytes - central,0.8859401,0.743938655817445,0.35688302,0.5253124,0.266453611925559,0.4815395261902019,0.5161914,0.7092465,0.2664537614639647
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,2,0.945,0.939,0.889,0.9410295471689736,0.8717999977406456,0.9350757554069788,Portal Fibroblasts,0.85980284,0.7369909533207057,0.7146987,0.8201291,2.1684213093813645,0.940726656931938,1.472556,0.9714752,2.168421226981425
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.1,6,0.992,0.99,0.966,0.991496762276721,0.9766018659096318,0.9888250089467592,Hepatocytes - portal,0.90938735,0.6870556675709284,0.465945,0.5535692,0.5624704635453232,1.211094432309777,0.749981,1.0211475,0.5624708764883901
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,3.0,55,0.99,0.988,0.986,0.9893955861332728,0.986125591978669,0.9869130406015408,Hepatocytes - portal,0.91279244,0.6814672255202991,0.26769233,0.46556488,0.0927734356065891,0.5419292153794103,0.30458742,0.7530786,0.09277379897219
VidrScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,scgen,tcdd,0.3,1,0.972,0.972,0.97,0.9721009194923677,0.9698832988281076,0.969242720822794,Hepatocytes - central,0.90763617,0.6380274531321222,0.6205825,0.6105658,3.2091936143914426,1.5963864184546306,1.7914217,1.0897522,3.2091933293535027
VidrScGenPipeline,NaultSinglePipeline_NaultPipeline,scgen,tcdd,0.03,0,0.805,0.581,0.438,0.7954805884597832,0.413628446935084,0.4503517019707145,Subtype 1,0.8579085,0.7105100327719239,0.68687916,0.7926532,3.2018650968418707,1.6885279399376183,1.7893757,1.2108729,3.201865106762356
